id,rain_sum (mm)
340,0.2743503010271123
341,2.4579823779574963
342,0.7425199752519074
343,2.914797610606387
344,6.798505643992635
345,2.613355774565848
346,2.6249746660303916
347,1.5867407652108827
348,0.4140387921981365
349,0.49881353901591513
350,0.7092012393946465
351,0.8675605731056871
352,1.6023335424227139
353,0.8679455374584987
354,0.6520814619397661
355,0.20897762274459925
356,0.014263721575392265
357,0.29404329772112164
358,0.5358362389496842
359,0.10573609179222436
360,0.4892456495015541
361,0.46808453105994285
362,0.2451791598614863
363,3.396381482007401
364,0.0063524461200490535
365,0.2605464972811581
366,0.4120608042812439
367,0.5983360812324507
368,0.39765930614343425
369,0.678860782203149
370,0.534846876541763
371,0.1126559680560858
372,0.14266606326608455
373,3.234998861352799
374,4.440170646674189
375,7.51372377867491
376,3.428242490952072
377,1.366307773628971
378,0.8072841785654744
379,0.6142562289091856
380,0.6569064678889559
381,0.2812739211140232
382,1.5169461419141426
383,0.8681539443241832
384,0.36626275484570003
385,0.12491522974557064
386,0.11294140027764775
387,0.22715333893277417
388,0.4540912332181709
389,0.4024651817134878
390,0.16332782175378982
391,0.198036468832682
392,2.0722792604843496
393,0.22709425583003984
394,0.5205511357282435
395,0.46800824142593556
396,0.4758664046936923
397,1.8839216155558254
398,1.8907266572335286
399,1.5158007676886638
400,1.64147334980858
401,6.845357663716055
402,3.2296924374130893
403,1.8587897585221809
404,1.5591910314093853
405,0.899451436081512
406,0.6571601371040238
407,0.8422425153015888
408,1.9064710583652558
409,0.4163986667125257
410,0.8081156564688807
411,0.5055894591079083
412,0.6319977763247123
413,0.8573466672024801
414,0.41855147651253377
415,1.6902704923682788
416,0.9108458978924086
417,0.7197638930941288
418,0.172426381684423
419,0.25756683027481814
420,0.31652147459555074
421,0.3156304510712789
422,9.939286707497903
423,7.000098039027149
424,4.653180697952585
425,15.094683132354685
426,10.614258455409397
427,12.669402362055608
428,17.455251557741942
429,2.798607731380006
430,10.114087680489673
431,7.114255396773157
432,5.521678963411547
433,5.89536692107683
434,7.1724351336345835
435,4.7763938343754475
436,4.348346176288952
437,1.4583457789490792
438,3.6270244337451905
439,14.10251905055563
440,16.1103066592705
441,10.62128131297017
442,14.069378529997111
443,3.701893712144361
444,8.896685218338625
445,7.424698064495193
446,21.912048447660446
447,21.135341402629187
448,6.920705882697162
449,0.3014742120806549
450,0.7417671994312827
451,0.6373139667587832
452,0.4332730234043889
453,1.4045361125596767
454,2.296179497841442
455,1.474935951784004
456,4.26080636279167
457,2.6497658064574523
458,6.619172349652081
459,5.376336406202959
460,0.4883823606731058
461,16.21719660972667
462,5.281782415000316
463,6.137635851397952
464,17.93834584696452
465,11.116127940901249
466,22.367609055111906
467,7.786598148039403
468,17.70623264121332
469,6.058337630211291
470,5.592461147185374
471,8.89429358360794
472,3.1302258803374094
473,1.7725831348453658
474,2.963470083343724
475,17.045826462887806
476,25.108543219587887
477,10.326093693619606
478,19.179158783520442
479,9.123303168987938
480,8.19452202042177
481,12.114972692546807
482,12.999460391881987
483,6.038846832163214
484,5.851338904742052
485,3.773669941712645
486,7.202050686782967
487,12.242417210385405
488,4.2628964451804245
489,4.909667546981096
490,0.593320005188613
491,0.594317320676806
492,0.9993840526872034
493,1.0664854720081098
494,0.00791928284880584
495,3.823190750568703
496,7.506764662181956
497,4.569007860637575
498,19.14730809838413
499,4.7793887173804075
500,3.0322704542046597
501,3.6033549237055538
502,13.092958472929874
503,8.879337725666769
504,5.16340978719959
505,2.5376542827385835
506,1.230227565700565
507,3.589267204033853
508,1.1711752071583899
509,2.1384069482961285
510,6.339015114872311
511,3.1723355853798116
512,4.198073195447589
513,0.05805916468563796
514,0.25669505915140367
515,2.6446732430000677
516,1.1710516474357868
517,1.3270887594557021
518,1.5840883301792537
519,0.7268862194829333
520,0.743797951806978
521,0.9488503617780517
522,1.1640683809344912
523,4.551542485331533
524,0.4978232018030336
525,0.060781949136446425
526,0.23292470761235765
527,0.41002726342247625
528,0.08924888690402746
529,0.09777883741825705
530,0.6985356485486232
531,1.5014082925271928
532,1.0138852440426362
533,1.9053465447023639
534,0.23716506729784306
535,0.39766179995570416
536,0.22893975176870857
537,0.753271263440107
538,0.18083161970728476
539,0.3400072282506552
540,1.7861153349763494
541,1.6897772661044947
542,0.17198804353014102
543,3.9387575768948184
544,3.9427504974257825
545,24.301003470370226
546,10.339077513167926
547,26.37388359307837
548,14.530485184971125
549,7.005555172735141
550,2.631939909218245
551,0.7809954974927814
552,1.8296947012962557
553,1.8505724420530432
554,6.824308429700728
555,4.636752426717796
556,11.6939372035693
557,11.37807558021165
558,2.7041414264536203
559,2.72618669703419
560,0.3693097963622583
561,1.6328325295145685
562,0.0611386700777973
563,0.9062049799912788
564,0.016446672724820033
565,0.36815288830682363
566,0.03914720479507107
567,3.166413998084526
568,0.31050889250254765
569,0.35708203536553274
570,0.22967254571210163
571,0.220964433398295
572,0.5320750746304957
573,1.9584420236365505
574,0.5429513925090174
575,0.8853297476486223
576,0.16454902569951696
577,1.4825390237794172
578,3.0692213427895614
579,3.7469628911016404
580,12.250106591527402
581,7.013964856302551
582,30.877550255928625
583,1.7798234786061855
584,6.2034675435593005
585,1.8685465771337566
586,1.7750942351843433
587,1.7800993175581827
588,0.8402506489525757
589,8.853547123058231
590,31.30227461298902
591,18.839537529245902
592,16.07564259465579
593,18.157460040000416
594,26.63628483685942
595,48.47102797246834
596,15.697729405366852
597,10.117311470710861
598,35.13271739064279
599,24.165507364935547
600,22.049248566206938
601,4.975466118238639
602,13.022947629169812
603,19.98084992798322
604,15.705419764628644
605,23.142197759007278
606,19.370974369045978
607,15.370363151798065
608,28.56945549152552
609,28.438894171380788
610,25.855430571400145
611,17.607919035617794
612,13.257637506315682
613,19.10216141218838
614,33.87237913544632
615,11.700035126983263
616,10.465838714741668
617,20.36436753350268
618,16.609285899841627
619,9.10371468449194
620,18.092315207674186
621,15.617232206839203
622,45.78065121551857
623,23.295675197051857
624,14.465619124433148
625,15.139645727833946
626,10.135379039291868
627,15.785943811708227
628,6.563656768380168
629,15.4323626347626
630,1.9131090549576117
631,3.1895919948292306
632,0.6503520995682422
633,2.362892463216415
634,1.7750131956784905
635,10.242629364915897
636,11.225016690573842
637,17.906257602739682
638,23.82022240257185
639,25.065829852335224
640,12.613644243809487
641,3.0928789295999626
642,16.779256250145952
643,25.217647867900748
644,10.153454911212618
645,12.007884578547731
646,4.4241883515881
647,5.660307743647882
648,2.7817507587626094
649,2.9016670321222913
650,4.392395336327802
651,10.097176549987966
652,13.240306701749784
653,7.745225326303344
654,14.633155062706956
655,18.824424865313652
656,13.488962472936668
657,8.973258452428274
658,12.313032968062908
659,1.8800855583936624
660,4.330217461229288
661,0.9847239681413661
662,17.75630739635889
663,8.942194871175023
664,29.00943935744973
665,22.18285225620293
666,4.036810428546612
667,0.8183189837820259
668,19.084572799078163
669,6.065479049158126
670,21.290003927914317
671,24.3505433848375
672,26.79203835452287
673,17.55514255134438
674,6.28537232524042
675,4.002932944302566
676,1.912373482532937
677,1.542674660702088
678,1.5353280379048893
679,5.331203370286356
680,7.671873643769219
681,6.870314360320821
682,1.814655438428184
683,6.833421341045151
684,1.5268608144573679
685,13.183272029907677
686,6.042007986763521
687,3.2921841839806074
688,6.645715472238667
689,18.61171855762193
690,10.352352229194128
691,17.39347600388426
692,19.292756290848946
693,30.549883853961322
694,13.364122286282454
695,11.557954289744062
696,20.535828674580287
697,15.413319446377182
698,36.21805015672045
699,11.094071553693912
700,20.151893601900067
701,9.56203456879254
702,10.475152910218036
703,23.37732813537065
704,7.4044710334744765
705,17.734717290610103
706,5.487408291252204
707,5.575938719776695
708,3.8287628594268424
709,8.908221484292216
710,21.839671720576437
711,8.972854974354131
712,5.824254877721827
713,6.737563514618239
714,10.396656304588895
715,11.716487790775503
716,5.355231488066803
717,5.200450093175067
718,14.901020756188585
719,13.57929863921663
720,21.5396812678724
721,22.078229559815348
722,13.737729401101909
723,5.873100798728453
724,19.085858092975588
725,13.125415264292588
726,29.732433053510835
727,10.894754591083545
728,5.555965299929781
729,17.28737036452908
730,12.164509452988623
731,7.820221755903051
732,17.15525821448587
733,10.660722574497587
734,2.219072814107335
735,1.773212929240269
736,18.956242637862434
737,9.422916737861302
738,16.734433473958997
739,6.761278251070166
740,7.720990817024396
741,4.48259339834151
742,4.560571578391912
743,13.325761836176863
744,9.582797191550949
745,3.6496402134240427
746,3.7191293309454627
747,1.0943137332322952
748,4.318269180317117
749,0.4884065700852362
750,3.6731069344142893
751,4.062094018601998
752,5.332383776341165
753,0.7705602238822423
754,0.22990250142438454
755,2.137869382622022
756,0.9419722593581842
757,2.954767431601113
758,20.859425934536485
759,17.992120711661926
760,21.892485674926206
761,26.817862036874228
762,28.580730721237135
763,6.914614110082333
764,4.296026974385087
765,3.324203806606784
766,11.921983324291467
767,5.509420374313055
768,2.9762471226610763
769,0.17516733777018914
770,10.63829082968118
771,3.523994818578686
772,10.545689089076916
773,15.976760699644274
774,5.4774976890965945
775,9.388632638534538
776,5.39619266800745
777,5.775482499956044
778,9.46599069467286
779,7.406609507770011
780,32.06064721912779
781,19.042367461245284
782,12.683319289733088
783,12.19387099990687
784,8.725720991015029
785,1.837428968767214
786,1.9143554215477412
787,1.626383679964297
788,27.081871507073767
789,32.186723855245084
790,22.2909020379945
791,26.45506646574754
792,7.948475067521291
793,1.7288069717651013
794,0.42336416097102997
795,6.662954902061975
796,15.092272477754088
797,19.102894493787513
798,2.8536863062693727
799,3.851750472348776
800,3.003693646857304
801,2.5467182269695576
802,14.8995185363986
803,1.420500545022373
804,6.22481079090444
805,10.506774813897332
806,11.388713302403014
807,7.326846708514991
808,2.0896466508221048
809,10.291473739615352
810,9.310976792833838
811,9.524232486029867
812,10.257959931106672
813,17.169121675468983
814,5.694335565868836
815,10.07899892477092
816,7.324765458880254
817,16.588488952718347
818,6.872352326706911
819,1.0210476989490864
820,1.8095428912992302
821,4.43278051994851
822,1.3227778508469652
823,0.8095393583909418
824,6.641478638555092
825,0.9848236269510463
826,7.752614592872423
827,7.576657948422451
828,2.711803106030008
829,0.3997798149524138
830,0.1920944637561653
831,1.785771631846236
832,2.9526189422603233
833,6.337552092484444
834,4.805678035033321
835,5.649760705179403
836,10.789369951613887
837,3.9909296405138805
838,0.4826576731696026
839,0.24251497569467356
840,0.11007909898798078
841,1.9453511274666269
842,10.087105081407786
843,2.5195552758096564
844,3.0274918298487905
845,0.9025429680828996
846,1.8551372637656698
847,0.2444915171280852
848,2.8355870388125637
849,0.43880634479794867
850,0.34589878889247977
851,0.27643344447829643
852,0.5631540460066409
853,0.6435756268139468
854,0.6337611010093482
855,0.7588618958125308
856,1.2269928979071465
857,0.7204321980684463
858,0.3346827823611824
859,0.5880555338532463
860,0.5707127955661411
861,1.1762026392874028
862,2.458421360985394
863,1.1991373572800235
864,7.680812723045148
865,2.4487020404475546
866,0.4486431493127296
867,0.5712506223905803
868,0.7338880666662887
869,0.952840264488882
870,0.6897985311214936
871,0.2211418580230234
872,7.006069406051306
873,5.991242792316732
874,10.171256531901152
875,17.153883637644917
876,16.64349064669171
877,14.038430037190535
878,2.4260348258964446
879,3.0912277908543664
880,4.155869520502205
881,0.5128819005161519
882,0.4780246776917641
883,1.6445026829812046
884,0.7466308205810337
885,0.1881079366497221
886,2.5006539777153334
887,4.518617208706554
888,1.7648041283213547
889,3.058382786677782
890,2.3748926834179267
891,1.752148354495874
892,2.0766355300671027
893,2.139747370497371
894,0.8229540205809739
895,0.7048257222996173
896,0.977420456159445
897,4.0519971030313
898,1.6120782639206244
899,2.0210513627212605
900,7.375818852748217
901,1.5358614778085409
902,16.113780039448336
903,11.610412253143524
904,1.1841325789318395
905,1.7580845772931293
906,1.1994779552037078
907,0.5289905902416175
908,1.128719826418354
909,2.991185254480841
910,1.3414841475853605
911,1.0173606144201377
912,2.9627929353053575
913,0.24239805900534334
914,3.7300344936632808
915,2.858650716995773
916,0.6067816782858865
917,0.6347476440233827
918,4.193779556148253
919,1.5402266105540852
920,0.02625005850228124
921,1.7731102587188632
922,2.063525384791208
923,33.166819122282426
924,22.50047025999214
925,12.210229909338674
926,7.860525811961575
927,14.317767164108261
928,9.378800440835944
929,13.75905119352383
930,7.187873983167297
931,11.399778975812794
932,6.375828614036763
933,12.955279368263758
934,7.155580969101469
935,13.702874125883973
936,3.2807454174047317
937,4.894168683800712
938,6.119274419356404
939,7.04522009628765
940,15.324290095820368
941,33.23863123205382
942,23.584195295245188
943,10.476055610051294
944,5.462623638477824
945,9.336156963723028
946,10.434917740392951
947,14.36745769110571
948,8.770861896952216
949,16.735305712529108
950,2.7899260633777025
951,0.44456987217818433
952,0.42696143235189693
953,2.0211058361824943
954,1.0999879769117746
955,3.091393663974515
956,1.5818489525024557
957,16.129294366213873
958,3.9350725301185965
959,6.210768987718898
960,8.301869960748087
961,10.927669702185877
962,23.54176971404557
963,3.4096711327803453
964,9.280739871911717
965,25.43365762846573
966,14.970797912831468
967,21.115624436296148
968,24.74621741194598
969,10.656568094216025
970,16.388668763040414
971,10.428968630568953
972,1.743292972506364
973,5.8944172933495915
974,19.560576324376306
975,27.079665542441287
976,9.354876549205278
977,18.949615122149943
978,13.28736756122987
979,16.681848990938647
980,16.394715073618386
981,5.290063173206206
982,2.5792128015514506
983,2.61971729967935
984,6.159148379573781
985,10.86146127917553
986,10.576286178139476
987,10.892906322031276
988,4.219037869924469
989,0.7993432306839529
990,0.5550998488818017
991,0.25116844701117336
992,1.850580003190485
993,1.8358463950511366
994,4.48498826264528
995,19.381842997149914
996,13.974471781468932
997,19.788444810519792
998,32.63422741233481
999,2.756795592864267
1000,0.9894342039179808
1001,0.48037300854465886
1002,2.0144243966608317
1003,8.793652371725672
1004,6.508749344123509
1005,6.048416151474099
1006,1.6849766244912554
1007,0.393349574211318
1008,0.7998771164190303
1009,1.9536155213687396
1010,0.6346201764140814
1011,1.0854664851478513
1012,0.11884729939602766
1013,0.06222673560087299
1014,2.4876882750345692
1015,0.9455157765340094
1016,0.41979046127748626
1017,0.9411441899173232
1018,0.7047092729889687
1019,1.827779819746316
1020,0.27902502643912236
1021,1.245236345732178
1022,0.9062706775295312
1023,0.407743444452495
1024,0.1717935695368017
1025,0.45707622120204516
1026,0.3379060404121881
1027,0.25902875791562147
1028,0.07728348310836813
1029,1.3812385737363104
1030,1.43893522702687
1031,0.9449045824392429
1032,0.7760831644270081
1033,0.13108080899637395
1034,0.08800411730197946
1035,1.4575429689362158
1036,1.9517984573897917
1037,4.764761155715869
1038,0.023639842541779567
1039,0.0728881323004479
1040,2.0105855383919167
1041,0.22404412123503467
1042,0.6128105458373911
1043,6.497953054880694
1044,23.437622521103435
1045,19.544771035128658
1046,26.737455994211736
1047,7.553847584326435
1048,1.4406993590890107
1049,0.9049998051324735
1050,0.528350127177381
1051,1.9352764080308211
1052,0.20516710739150004
1053,6.903753481280076
1054,1.7673680106281264
1055,0.12001514274074887
1056,0.7493279114904821
1057,5.998223445548741
1058,7.18999402070154
1059,0.948290719777983
1060,0.07500497643128083
1061,2.3825866582960673
1062,1.855924709053766
1063,4.019043342530352
1064,1.5662833006214645
1065,1.5534098987005445
1066,1.2796717079327837
1067,0.26284392492548814
1068,1.3308782668350099
1069,0.5013544253771124
1070,0.3719909313304809
1071,1.3257389275084803
1072,1.6660698730883636
1073,0.14976276476176117
1074,0.1485388556942439
1075,0.38233595036533885
1076,0.8258509778069689
1077,0.35691794273587363
1078,0.35351483061257
1079,1.7928460932618864
1080,5.0815642868388196
1081,6.730117822692949
1082,5.23746766042983
1083,3.506097960089205
1084,2.726519783354571
1085,3.3900731248887777
1086,1.0802037127696138
1087,0.8616816133941207
1088,1.4210706777238822
1089,10.123513389822904
1090,19.54050001912636
1091,7.483544840386716
1092,6.355434164582035
1093,13.273652841692002
1094,12.162045827663906
1095,20.6058309540517
1096,10.593293990725703
1097,6.327355312171652
1098,23.96374678225115
1099,8.253659482692065
1100,10.887179825983614
1101,3.993115955085361
1102,10.23030402433881
1103,4.159276290331599
1104,12.043761082866373
1105,23.03616520808066
1106,13.720624599939331
1107,13.30631473524312
1108,13.501763496120505
1109,19.064001392750864
1110,14.77343757837946
1111,15.594865874968209
1112,8.25160180159588
1113,10.05491222096998
1114,45.66100344827189
1115,21.967107508455598
1116,8.267091924227273
1117,8.93203494172793
1118,20.208576612319057
1119,9.29406936132663
1120,13.567754180788112
1121,14.38008559677572
1122,47.848060250235044
1123,18.70007051047994
1124,22.667257920994867
1125,22.9202804869727
1126,10.257440576045768
1127,10.37384447538955
1128,13.539029799829823
1129,6.707476879707402
1130,14.462362860006408
1131,2.7353188073804806
1132,1.0737934374432516
1133,0.989073529496588
1134,1.623963047084413
1135,2.5680961489182574
1136,3.982402573902358
1137,5.186267933863849
1138,8.89457883068902
1139,20.20424267599252
1140,6.790442781677654
1141,3.38979091096949
1142,15.233638026415422
1143,19.844480338410612
1144,5.546208126552646
1145,2.1716519555285
1146,4.646417409056304
1147,4.380398251708895
1148,1.425710969965927
1149,3.7356477414866394
1150,5.524731491183897
1151,3.167649471103375
1152,5.212206614327804
1153,3.653367330935158
1154,2.9427595840841327
1155,6.592005476742302
1156,4.479113388133189
1157,9.337983649620961
1158,9.416678842897866
1159,8.586931227220461
1160,1.491515516756263
1161,2.254308420315795
1162,0.38268738613728237
1163,8.55240646478614
1164,9.086055266646582
1165,18.040957365067385
1166,2.9852768806703316
1167,0.2211702902058437
1168,4.5271624815691025
1169,3.0256312537343013
1170,5.657357572881335
1171,18.30833503098419
1172,14.615529733376514
1173,17.587772087733804
1174,5.05038109635868
1175,4.271686159125623
1176,1.4856130235014318
1177,2.7857466154136175
1178,2.194263974498199
1179,4.47542971955643
1180,2.8366617833443755
1181,5.530572151725334
1182,0.02644703995515258
1183,3.474710211799251
1184,0.8337700477102046
1185,2.483903143961233
1186,0.734662131258009
1187,1.7095704120676412
1188,2.616907983907866
1189,7.991987623417737
1190,5.083734989311958
1191,9.509988000701822
1192,4.877302087084211
1193,10.861727912185946
1194,4.3047524247135645
1195,6.888249584980358
1196,8.551505681216039
1197,11.372814859748637
1198,21.494488372464147
1199,11.853852864370877
1200,13.049747265069652
1201,13.335770463056557
1202,16.01768510661679
1203,7.169549913458341
1204,3.9201640865510488
1205,23.421776437660494
1206,12.523114810784296
1207,14.398965042413387
1208,1.803042296091988
1209,5.220899867668357
1210,2.5974890543070552
1211,0.1359424546869744
1212,5.15452403617052
1213,8.310650412625364
1214,10.530301303965118
1215,7.764786263958744
1216,5.21586055111045
1217,10.750336923415215
1218,15.46792677153145
1219,12.369234895395351
1220,14.83889737436612
1221,11.919819888033608
1222,21.081629594722177
1223,10.058356524950703
1224,8.260930728719792
1225,6.669954998208255
1226,10.215628045937123
1227,9.627526006947114
1228,2.491787315144826
1229,8.45950666645692
1230,7.9932623948826125
1231,6.5222798853134485
1232,17.154987037232605
1233,12.022700592366467
1234,4.029985807327582
1235,4.07534957079162
1236,7.0166020700448195
1237,4.677634444971914
1238,7.918582719449468
1239,0.6926672416083878
1240,4.572794137505311
1241,3.1371870018305135
1242,2.6604374881678914
1243,8.41159040917416
1244,6.745046041246203
1245,2.4656429455363624
1246,0.7867307180167753
1247,0.2655233472766459
1248,5.005204087118825
1249,3.236180869015676
1250,3.6057035150715504
1251,1.9492384522489397
1252,4.638935256012213
1253,0.5035002955704737
1254,0.46302808823612934
1255,1.1179229529277823
1256,1.3667191657369875
1257,1.3963023262924137
1258,9.63486075731995
1259,9.291648525792873
1260,20.781089793982318
1261,29.091331499160063
1262,31.16498595643017
1263,13.478844969437752
1264,10.299403707230258
1265,6.396474558311088
1266,5.454369608158232
1267,1.3750069683145296
1268,1.8438689009380727
1269,1.2186990813532594
1270,4.204694801743671
1271,6.934911362652719
1272,2.856102516405707
1273,4.26223224006245
1274,2.090738854671065
1275,0.7485094600637777
1276,3.238659245041786
1277,5.502360238966116
1278,3.721076775143784
1279,2.393405962435896
1280,13.922865705203922
1281,5.059496062077214
1282,8.860206536214331
1283,4.215566045090553
1284,7.039205593438227
1285,3.1949035262806116
1286,0.7906026711412532
1287,0.07583234416972733
1288,0.8820544467917028
1289,13.371934170017076
1290,10.773139205490633
1291,4.828298193210125
1292,7.676214630484135
1293,0.9135872608472663
1294,1.87569491842772
1295,0.6353432675643983
1296,2.0935418809644113
1297,7.645313703277731
1298,20.13469680644276
1299,16.490784536264556
1300,8.135752117564907
1301,0.7163540125654815
1302,1.3673218608501179
1303,3.998212754033328
1304,18.888976620422223
1305,0.5370093022643802
1306,3.309075075556545
1307,3.089033215341684
1308,8.53316726554651
1309,4.031741709816754
1310,0.19024909389498745
1311,7.662096426126794
1312,7.290780894008852
1313,8.77479054563842
1314,5.692373197031786
