time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-02-01,27.0,25.6,32.2,29.7,2018-02-01T05:17,2018-02-01T17:47,10.62,30.9,0.0,14.2,34.6,271.0,2.19,0,u
2018-02-02,27.1,25.2,32.2,29.4,2018-02-02T05:17,2018-02-02T17:47,15.8,11.2,0.0,19.4,34.9,274.0,2.9,0,u
2018-02-03,28.3,25.5,35.1,30.1,2018-02-03T05:17,2018-02-03T17:47,19.2,16.5,0.0,12.8,38.9,256.0,3.83,0,u
2018-02-04,29.1,25.8,35.0,30.5,2018-02-04T05:18,2018-02-04T17:47,21.25,7.2,0.0,14.1,28.1,249.0,4.18,0,u
2018-02-05,27.8,25.3,32.7,29.9,2018-02-05T05:18,2018-02-05T17:47,18.33,18.1,0.0,18.2,34.2,261.0,3.33,0,u
2018-02-06,27.9,25.3,33.8,29.4,2018-02-06T05:18,2018-02-06T17:47,23.02,6.2,0.0,21.9,34.9,258.0,4.09,0,u
2018-02-07,28.2,25.7,33.9,29.7,2018-02-07T05:19,2018-02-07T17:47,22.54,2.2,0.0,17.1,29.2,261.0,4.32,0,u
2018-02-08,27.7,25.6,32.8,30.7,2018-02-08T05:19,2018-02-08T17:46,16.42,6.7,0.0,13.1,29.2,254.0,3.17,0,u
2018-02-09,28.1,25.3,34.0,30.0,2018-02-09T05:19,2018-02-09T17:46,19.74,9.0,0.0,16.6,30.6,258.0,3.65,0,u
2018-02-10,28.2,25.1,34.8,29.8,2018-02-10T05:19,2018-02-10T17:46,23.84,1.7,0.0,13.7,28.1,246.0,4.48,0,u
2018-02-11,28.7,26.1,35.7,31.3,2018-02-11T05:19,2018-02-11T17:46,23.5,11.5,0.0,12.4,25.6,169.0,4.44,0,u
2018-02-12,28.4,26.2,36.1,32.1,2018-02-12T05:20,2018-02-12T17:46,23.55,7.9,0.0,11.8,25.9,,4.51,0,u
2018-02-13,29.2,26.1,35.1,30.2,2018-02-13T05:20,2018-02-13T17:45,24.89,11.9,0.0,17.7,41.8,269.0,4.88,0,u
2018-02-14,28.2,25.5,33.0,29.9,2018-02-14T05:20,2018-02-14T17:45,16.71,13.9,0.0,19.2,36.7,278.0,3.34,0,u
2018-02-15,27.2,25.7,31.6,29.2,2018-02-15T05:20,2018-02-15T17:45,13.82,17.4,0.0,19.8,34.6,275.0,2.7,0,u
2018-02-16,29.9,25.9,36.1,30.1,2018-02-16T05:20,2018-02-16T17:45,20.26,4.8,0.0,14.8,27.4,271.0,4.3,0,u
2018-02-17,29.6,26.2,36.0,30.7,2018-02-17T05:21,2018-02-17T17:44,21.99,7.8,0.0,21.4,37.1,271.0,4.36,0,u
2018-02-18,29.5,26.3,35.9,31.2,2018-02-18T05:21,2018-02-18T17:44,25.29,0.2,0.0,15.9,25.9,268.0,5.09,0,u
2018-02-19,29.1,26.9,35.6,32.2,2018-02-19T05:21,2018-02-19T17:44,25.71,0.6,0.0,14.9,27.7,254.0,4.93,0,u
2018-02-20,28.4,26.4,35.2,32.3,2018-02-20T05:21,2018-02-20T17:43,22.9,13.8,0.0,13.5,26.6,243.0,4.32,0,u
2018-02-21,29.2,26.4,36.4,32.1,2018-02-21T05:21,2018-02-21T17:43,24.29,5.2,0.0,13.9,27.7,229.0,4.63,0,u
2018-02-22,28.6,26.0,35.3,31.7,2018-02-22T05:21,2018-02-22T17:43,20.6,9.1,0.0,11.9,24.5,169.0,3.99,0,u
2018-02-23,28.4,25.1,36.5,30.4,2018-02-23T05:21,2018-02-23T17:42,22.11,12.0,0.0,10.8,27.0,141.0,4.25,0,u
2018-02-24,28.3,25.8,35.0,31.6,2018-02-24T05:21,2018-02-24T17:42,22.37,10.4,0.0,13.4,31.0,176.0,4.21,0,u
2018-02-25,27.6,25.0,33.7,30.4,2018-02-25T05:22,2018-02-25T17:42,19.73,6.1,0.0,16.3,31.3,217.0,3.64,0,u
2018-02-26,27.5,25.8,33.0,31.1,2018-02-26T05:22,2018-02-26T17:41,19.62,10.9,0.0,15.9,28.1,217.0,3.73,0,u
2018-02-27,28.3,25.9,34.6,31.5,2018-02-27T05:22,2018-02-27T17:41,24.84,0.0,0.0,15.8,25.9,212.0,4.63,0,u
2018-02-28,28.6,26.0,36.4,31.8,2018-02-28T05:22,2018-02-28T17:40,25.66,3.4,0.0,13.7,27.4,194.0,4.81,0,u
2018-03-01,28.9,26.0,36.9,32.0,2018-03-01T05:22,2018-03-01T17:40,24.9,6.0,0.0,9.9,28.1,200.0,4.79,0,u
2018-03-02,28.8,26.1,35.5,31.8,2018-03-02T05:22,2018-03-02T17:39,19.85,7.3,0.0,10.9,24.5,208.0,3.85,0,u
2018-03-03,29.1,26.5,36.9,32.5,2018-03-03T05:22,2018-03-03T17:39,23.71,3.0,0.0,10.0,26.3,102.0,4.64,0,u
2018-03-04,28.8,26.5,35.6,32.5,2018-03-04T05:22,2018-03-04T17:39,21.98,6.4,0.0,14.7,29.2,169.0,4.17,0,u
2018-03-05,29.0,26.3,36.2,32.2,2018-03-05T05:22,2018-03-05T17:38,22.83,5.6,0.0,14.0,28.1,155.0,4.38,0,u
2018-03-06,28.8,26.2,36.7,32.2,2018-03-06T05:22,2018-03-06T17:38,23.69,4.0,0.0,13.9,25.9,152.0,4.47,0,u
2018-03-07,28.4,26.0,34.7,31.7,2018-03-07T05:22,2018-03-07T17:37,16.37,5.6,0.0,12.0,22.7,219.0,3.21,0,u
2018-03-08,28.3,25.4,34.6,31.2,2018-03-08T05:22,2018-03-08T17:37,19.92,4.1,0.0,13.8,25.6,246.0,3.77,0,u
2018-03-09,29.1,25.4,35.2,30.5,2018-03-09T05:22,2018-03-09T17:36,21.95,1.9,0.0,16.3,27.0,,4.21,0,u
2018-03-10,28.7,26.7,35.8,32.6,2018-03-10T05:22,2018-03-10T17:36,24.94,0.3,0.0,14.6,25.2,221.0,4.67,0,u
2018-03-11,28.8,25.9,36.1,31.9,2018-03-11T05:22,2018-03-11T17:35,24.83,4.4,0.0,11.5,27.7,190.0,4.78,0,u
2018-03-12,28.4,25.2,34.8,30.8,2018-03-12T05:22,2018-03-12T17:35,20.93,7.8,0.0,15.5,28.4,155.0,3.99,0,u
2018-03-13,28.6,26.2,35.9,31.2,2018-03-13T05:22,2018-03-13T17:34,21.53,31.2,0.0,12.6,27.7,163.0,4.1,0,u
2018-03-14,28.1,25.9,33.9,30.8,2018-03-14T05:22,2018-03-14T17:34,17.05,23.0,0.0,13.2,29.2,226.0,3.34,0,u
2018-03-15,28.4,26.0,34.8,31.5,2018-03-15T05:22,2018-03-15T17:33,17.54,3.9,0.0,12.8,25.9,206.0,3.38,0,u
2018-03-16,27.8,25.5,34.0,30.9,2018-03-16T05:22,2018-03-16T17:33,19.3,11.0,0.0,14.2,28.1,,3.56,0,u
2018-03-17,28.2,26.0,35.0,31.4,2018-03-17T05:22,2018-03-17T17:32,23.09,8.2,0.0,13.6,28.8,140.0,4.34,0,u
2018-03-18,28.7,25.8,35.5,31.1,2018-03-18T05:22,2018-03-18T17:32,24.78,3.1,0.0,12.4,24.5,154.0,4.7,0,u
2018-03-19,29.4,26.1,36.2,31.5,2018-03-19T05:22,2018-03-19T17:31,26.21,0.0,0.0,15.7,25.9,206.0,5.15,0,u
2018-03-20,29.8,26.4,36.2,31.1,2018-03-20T05:21,2018-03-20T17:31,26.31,0.0,0.0,18.2,28.4,262.0,5.28,0,u
2018-03-21,29.7,25.9,37.9,31.9,2018-03-21T05:21,2018-03-21T17:30,23.56,9.1,0.0,9.6,28.1,48.0,4.79,0,u
2018-03-22,28.3,25.8,35.3,31.2,2018-03-22T05:21,2018-03-22T17:29,19.0,17.8,0.0,11.7,25.2,191.0,3.69,0,u
2018-03-23,29.0,25.8,35.6,31.2,2018-03-23T05:21,2018-03-23T17:29,24.89,0.0,0.0,13.3,25.6,155.0,4.78,0,u
2018-03-24,29.0,25.5,35.3,30.7,2018-03-24T05:21,2018-03-24T17:28,21.88,1.3,0.0,12.8,23.4,184.0,4.32,0,u
2018-03-25,28.0,25.0,34.5,30.5,2018-03-25T05:21,2018-03-25T17:28,22.55,4.6,0.0,14.8,27.7,221.0,4.23,0,u
2018-03-26,28.9,26.7,35.6,31.9,2018-03-26T05:21,2018-03-26T17:27,23.35,1.4,0.0,16.1,28.8,234.0,4.37,0,u
2018-03-27,28.4,26.0,35.0,31.6,2018-03-27T05:21,2018-03-27T17:27,18.71,2.6,0.0,14.0,24.5,245.0,3.64,0,u
2018-03-28,29.6,25.9,35.6,30.9,2018-03-28T05:21,2018-03-28T17:26,23.14,3.2,0.0,18.1,29.9,249.0,4.36,0,u
2018-03-29,29.8,26.4,36.7,31.2,2018-03-29T05:21,2018-03-29T17:26,23.96,1.6,0.0,20.0,33.5,258.0,4.69,0,u
2018-03-30,30.2,26.3,37.1,31.0,2018-03-30T05:21,2018-03-30T17:25,22.25,3.3,0.0,13.5,27.0,280.0,4.5,0,u
2018-03-31,28.8,25.8,36.1,31.3,2018-03-31T05:21,2018-03-31T17:25,21.79,14.4,0.0,11.4,23.8,211.0,4.18,0,u
2018-04-01,29.3,26.6,36.6,32.2,2018-04-01T05:21,2018-04-01T17:24,24.04,6.8,0.0,14.0,26.3,132.0,4.6,0,u
2018-04-02,29.4,26.6,36.3,31.7,2018-04-02T05:21,2018-04-02T17:24,23.79,6.5,0.0,14.4,28.4,154.0,4.53,0,u
2018-04-03,28.3,26.2,35.1,32.1,2018-04-03T05:21,2018-04-03T17:23,21.15,0.2,0.0,15.0,25.6,191.0,3.99,0,u
2018-04-04,28.7,26.5,36.5,32.2,2018-04-04T05:20,2018-04-04T17:23,22.86,4.1,0.0,12.6,27.7,148.0,4.3,0,u
2018-04-05,29.6,26.4,36.7,32.1,2018-04-05T05:20,2018-04-05T17:22,24.12,0.0,0.0,14.5,27.4,137.0,4.67,0,u
2018-04-06,29.6,26.9,36.7,32.5,2018-04-06T05:20,2018-04-06T17:22,24.63,5.2,0.0,14.1,24.5,133.0,4.67,0,u
2018-04-07,29.6,26.7,37.6,31.8,2018-04-07T05:20,2018-04-07T17:21,23.58,9.0,0.0,11.0,27.4,125.0,4.61,0,u
2018-04-08,29.4,26.1,36.7,32.1,2018-04-08T05:20,2018-04-08T17:20,23.51,8.5,0.0,13.3,29.5,127.0,4.52,0,u
2018-04-09,29.8,26.4,36.4,32.1,2018-04-09T05:20,2018-04-09T17:20,23.73,8.6,0.0,16.1,27.0,132.0,4.73,0,u
2018-04-10,29.8,27.2,35.9,31.7,2018-04-10T05:20,2018-04-10T17:19,23.2,1.4,0.0,17.3,27.0,123.0,4.71,0,u
2018-04-11,29.9,26.8,36.5,32.2,2018-04-11T05:20,2018-04-11T17:19,22.98,1.2,0.0,15.3,25.9,124.0,4.53,0,u
2018-04-12,29.6,26.7,37.5,32.4,2018-04-12T05:20,2018-04-12T17:19,22.49,2.9,0.0,11.9,23.8,138.0,4.42,0,u
2018-04-13,29.5,26.7,36.4,31.9,2018-04-13T05:20,2018-04-13T17:18,23.23,1.7,0.0,16.9,30.2,125.0,4.49,0,u
2018-04-14,30.6,27.1,37.6,32.5,2018-04-14T05:20,2018-04-14T17:18,24.67,0.4,0.0,15.0,25.6,130.0,4.91,0,u
2018-04-15,29.7,27.1,36.9,32.5,2018-04-15T05:20,2018-04-15T17:17,22.95,0.7,0.0,15.2,26.3,134.0,4.44,0,u
2018-04-16,29.8,26.7,37.0,32.1,2018-04-16T05:20,2018-04-16T17:17,22.73,2.7,0.0,15.6,25.6,128.0,4.5,0,u
2018-04-17,28.9,26.0,36.0,31.1,2018-04-17T05:20,2018-04-17T17:16,20.37,6.3,0.0,15.5,28.1,135.0,3.83,0,u
2018-04-18,29.7,26.7,36.5,32.1,2018-04-18T05:20,2018-04-18T17:16,23.25,1.0,0.0,15.4,26.6,129.0,4.53,0,u
2018-04-19,29.3,26.7,35.8,31.3,2018-04-19T05:20,2018-04-19T17:15,21.93,3.0,0.0,14.7,29.5,119.0,4.23,0,u
2018-04-20,29.5,26.5,37.2,32.4,2018-04-20T05:20,2018-04-20T17:15,22.46,1.4,0.0,13.0,21.2,130.0,4.38,0,u
2018-04-21,29.4,26.7,37.3,32.4,2018-04-21T05:20,2018-04-21T17:15,20.67,12.2,0.0,14.5,26.6,123.0,3.96,0,u
2018-04-22,29.5,26.5,36.8,32.4,2018-04-22T05:20,2018-04-22T17:14,21.21,8.1,0.0,15.5,28.1,128.0,4.17,0,u
2018-04-23,30.2,27.0,35.9,31.9,2018-04-23T05:20,2018-04-23T17:14,21.87,0.6,0.0,16.3,26.3,118.0,4.49,0,u
2018-04-24,29.3,26.8,34.7,31.7,2018-04-24T05:20,2018-04-24T17:13,21.77,0.0,0.0,19.6,29.9,127.0,4.25,0,u
2018-04-25,29.3,26.4,35.6,31.6,2018-04-25T05:20,2018-04-25T17:13,23.1,0.2,0.0,17.3,26.6,129.0,4.34,0,u
2018-04-26,29.2,26.2,35.7,31.0,2018-04-26T05:20,2018-04-26T17:13,20.67,0.8,0.0,11.9,20.5,120.0,4.15,0,u
2018-04-27,29.3,26.3,35.8,31.9,2018-04-27T05:20,2018-04-27T17:12,22.69,0.8,0.0,15.5,27.0,121.0,4.37,0,u
2018-04-28,28.8,26.2,34.0,30.7,2018-04-28T05:20,2018-04-28T17:12,21.86,0.0,0.0,18.3,30.2,128.0,4.36,0,u
2018-04-29,29.0,25.9,34.4,30.1,2018-04-29T05:20,2018-04-29T17:12,23.17,0.0,0.0,17.4,31.0,128.0,4.54,0,u
2018-04-30,28.4,25.4,33.4,30.0,2018-04-30T05:20,2018-04-30T17:11,22.81,0.0,0.0,19.0,31.7,131.0,4.33,0,u
2018-05-01,28.7,25.4,34.0,29.7,2018-05-01T05:20,2018-05-01T17:11,22.74,0.0,0.0,17.7,30.6,128.0,4.48,0,u
2018-05-02,28.5,25.4,33.3,29.3,2018-05-02T05:20,2018-05-02T17:11,22.64,0.0,0.0,16.8,27.7,135.0,4.36,0,u
2018-05-03,28.4,25.2,32.9,29.5,2018-05-03T05:20,2018-05-03T17:10,22.06,0.0,0.0,18.8,33.1,124.0,4.24,0,u
2018-05-04,28.3,25.4,33.4,29.3,2018-05-04T05:20,2018-05-04T17:10,23.25,0.0,0.0,17.0,29.5,129.0,4.43,0,u
2018-05-05,28.9,25.8,34.9,30.4,2018-05-05T05:21,2018-05-05T17:10,22.99,0.0,0.0,14.8,28.1,131.0,4.41,0,u
2018-05-06,29.0,26.0,35.1,31.7,2018-05-06T05:21,2018-05-06T17:09,22.62,0.2,0.0,18.1,28.8,129.0,4.24,0,u
2018-05-07,29.1,26.1,34.4,31.0,2018-05-07T05:21,2018-05-07T17:09,23.14,0.0,0.0,19.8,32.0,127.0,4.42,0,u
2018-05-08,28.7,26.0,33.5,30.4,2018-05-08T05:21,2018-05-08T17:09,22.25,0.0,0.0,21.4,33.5,128.0,4.28,0,u
2018-05-09,29.0,25.5,33.7,29.7,2018-05-09T05:21,2018-05-09T17:09,22.0,0.0,0.0,19.9,33.5,124.0,4.31,0,u
2018-05-10,29.0,25.7,33.8,30.1,2018-05-10T05:21,2018-05-10T17:09,22.4,0.0,0.0,19.8,33.1,124.0,4.38,0,u
2018-05-11,29.3,26.1,33.1,29.8,2018-05-11T05:21,2018-05-11T17:08,21.76,0.0,0.0,25.4,40.7,123.0,4.42,0,u
2018-05-12,28.7,25.8,32.7,29.8,2018-05-12T05:21,2018-05-12T17:08,20.74,0.0,0.0,22.8,37.1,126.0,4.1,0,u
2018-05-13,28.9,25.8,33.8,29.8,2018-05-13T05:21,2018-05-13T17:08,20.96,0.1,0.0,19.8,32.4,127.0,4.21,0,u
2018-05-14,29.0,26.0,34.4,29.5,2018-05-14T05:22,2018-05-14T17:08,20.83,1.6,0.0,19.2,32.8,117.0,4.13,0,u
2018-05-15,28.5,26.2,32.9,30.3,2018-05-15T05:22,2018-05-15T17:08,18.06,9.3,0.0,21.7,33.8,117.0,3.39,0,u
2018-05-16,28.7,26.0,33.3,29.7,2018-05-16T05:22,2018-05-16T17:08,17.64,1.7,0.0,21.6,34.9,116.0,3.48,0,u
2018-05-17,28.1,26.0,31.9,29.2,2018-05-17T05:22,2018-05-17T17:07,18.51,1.8,0.0,24.2,40.0,119.0,3.65,0,u
2018-05-18,28.2,25.7,32.2,29.0,2018-05-18T05:22,2018-05-18T17:07,20.41,0.0,0.0,20.6,34.6,124.0,4.03,0,u
2018-05-19,28.3,25.4,32.6,28.8,2018-05-19T05:23,2018-05-19T17:07,20.74,0.0,0.0,20.2,32.8,124.0,4.07,0,u
2018-05-20,28.4,25.5,33.0,28.8,2018-05-20T05:23,2018-05-20T17:07,19.81,0.0,0.0,17.9,32.0,122.0,3.8,0,u
2018-05-21,28.3,25.8,33.7,29.7,2018-05-21T05:23,2018-05-21T17:07,17.98,10.1,0.0,17.6,34.9,117.0,3.34,0,u
2018-05-22,28.7,26.1,35.1,30.6,2018-05-22T05:23,2018-05-22T17:07,19.88,2.1,0.0,16.9,31.3,121.0,3.71,0,u
2018-05-23,28.8,26.1,34.4,31.1,2018-05-23T05:23,2018-05-23T17:07,19.85,4.0,0.0,19.7,34.2,118.0,3.7,0,u
2018-05-24,28.3,25.9,33.8,30.6,2018-05-24T05:23,2018-05-24T17:07,19.15,3.9,0.0,18.4,31.7,124.0,3.52,0,u
2018-05-25,28.7,26.0,34.5,30.3,2018-05-25T05:24,2018-05-25T17:07,18.98,4.8,0.0,17.7,32.4,127.0,3.49,0,u
2018-05-26,27.8,25.7,32.6,30.0,2018-05-26T05:24,2018-05-26T17:07,16.85,1.6,0.0,19.0,32.0,129.0,3.12,0,u
2018-05-27,28.0,25.6,31.7,29.4,2018-05-27T05:24,2018-05-27T17:07,18.48,1.2,0.0,24.7,38.9,131.0,3.45,0,u
2018-05-28,27.4,25.0,31.2,28.8,2018-05-28T05:24,2018-05-28T17:07,18.17,2.1,0.0,22.0,36.0,125.0,3.37,0,u
2018-05-29,27.7,25.3,30.5,28.3,2018-05-29T05:25,2018-05-29T17:07,19.94,0.0,0.0,22.9,37.1,126.0,3.98,0,u
2018-05-30,27.2,24.9,31.6,28.7,2018-05-30T05:25,2018-05-30T17:07,18.91,0.0,0.0,16.5,29.9,132.0,3.49,0,u
2018-05-31,27.6,24.8,32.3,28.8,2018-05-31T05:25,2018-05-31T17:07,19.51,0.0,0.0,13.7,24.5,149.0,3.68,0,u
2018-06-01,27.8,24.3,32.1,28.7,2018-06-01T05:25,2018-06-01T17:07,19.74,0.0,0.0,16.8,28.8,140.0,3.62,0,u
2018-06-02,27.7,25.0,31.7,29.3,2018-06-02T05:26,2018-06-02T17:07,16.95,0.1,0.0,15.0,25.2,132.0,3.21,0,u
2018-06-03,27.6,25.3,32.6,30.0,2018-06-03T05:26,2018-06-03T17:07,19.34,0.0,0.0,18.2,27.4,126.0,3.46,0,u
2018-06-04,28.0,25.4,33.9,30.0,2018-06-04T05:26,2018-06-04T17:07,19.2,1.1,0.0,11.5,21.6,133.0,3.58,0,u
2018-06-05,28.0,25.5,34.4,31.0,2018-06-05T05:26,2018-06-05T17:07,20.53,0.1,0.0,12.3,21.6,133.0,3.79,0,u
2018-06-06,27.7,25.2,33.1,30.8,2018-06-06T05:27,2018-06-06T17:08,18.63,0.0,0.0,13.7,23.8,153.0,3.4,0,u
2018-06-07,28.1,25.3,33.3,30.0,2018-06-07T05:27,2018-06-07T17:08,20.3,0.0,0.0,16.1,27.0,136.0,3.75,0,u
2018-06-08,27.9,25.4,32.8,30.2,2018-06-08T05:27,2018-06-08T17:08,18.08,0.0,0.0,18.5,30.2,141.0,3.25,0,u
2018-06-09,27.5,25.2,31.0,29.4,2018-06-09T05:27,2018-06-09T17:08,18.14,0.0,0.0,21.5,33.8,139.0,3.33,0,u
2018-06-10,27.9,25.5,31.9,29.5,2018-06-10T05:28,2018-06-10T17:08,18.35,0.3,0.0,23.0,36.0,129.0,3.52,0,u
2018-06-11,27.4,25.5,31.0,29.2,2018-06-11T05:28,2018-06-11T17:08,16.65,3.5,0.0,21.5,35.6,125.0,3.17,0,u
2018-06-12,26.9,25.0,30.9,28.2,2018-06-12T05:28,2018-06-12T17:08,16.49,1.3,0.0,23.0,35.3,135.0,3.01,0,u
2018-06-13,27.4,24.6,30.8,27.8,2018-06-13T05:28,2018-06-13T17:09,18.35,0.0,0.0,19.8,31.3,135.0,3.72,0,u
2018-06-14,27.7,24.4,31.1,27.7,2018-06-14T05:29,2018-06-14T17:09,19.26,0.0,0.0,20.1,31.3,133.0,3.83,0,u
2018-06-15,27.8,24.3,30.6,26.7,2018-06-15T05:29,2018-06-15T17:09,18.39,0.0,0.0,23.2,35.6,129.0,3.66,0,u
2018-06-16,27.9,24.6,33.0,28.5,2018-06-16T05:29,2018-06-16T17:09,19.66,1.6,0.0,14.8,25.9,130.0,3.67,0,u
2018-06-17,28.3,24.9,32.9,29.0,2018-06-17T05:29,2018-06-17T17:09,20.75,0.0,0.0,16.9,29.5,120.0,3.91,0,u
2018-06-18,28.1,24.4,32.7,29.1,2018-06-18T05:29,2018-06-18T17:09,20.3,0.1,0.0,17.2,28.8,130.0,3.83,0,u
2018-06-19,27.2,25.0,31.4,28.9,2018-06-19T05:30,2018-06-19T17:10,13.52,17.4,0.0,18.7,34.6,125.0,2.56,0,u
2018-06-20,28.2,25.4,32.8,28.8,2018-06-20T05:30,2018-06-20T17:10,14.05,8.6,0.0,20.1,33.1,118.0,2.63,0,u
2018-06-21,27.2,25.1,30.9,28.4,2018-06-21T05:30,2018-06-21T17:10,14.83,2.9,0.0,20.7,31.7,125.0,2.73,0,u
2018-06-22,27.3,25.1,31.3,28.4,2018-06-22T05:30,2018-06-22T17:10,16.47,2.2,0.0,19.9,33.5,121.0,3.13,0,u
2018-06-23,27.4,25.0,31.6,28.7,2018-06-23T05:31,2018-06-23T17:11,18.1,0.4,0.0,18.1,29.5,121.0,3.45,0,u
2018-06-24,27.6,25.1,30.7,28.4,2018-06-24T05:31,2018-06-24T17:11,17.82,0.4,0.0,25.5,39.2,121.0,3.44,0,u
2018-06-25,26.8,25.0,29.5,27.6,2018-06-25T05:31,2018-06-25T17:11,16.83,1.7,0.0,25.6,41.8,122.0,3.37,0,u
2018-06-26,26.9,24.9,28.9,27.4,2018-06-26T05:31,2018-06-26T17:11,17.58,0.0,0.0,26.4,39.6,123.0,3.47,0,u
