time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-03-24,24.7,15.5,26.7,16.8,2018-03-24T06:27,2018-03-24T18:37,18.9,1.3,0.0,8.7,28.8,81.0,3.65,1391,b
2018-03-25,25.4,15.1,28.0,16.2,2018-03-25T06:27,2018-03-25T18:36,21.52,0.7,0.0,8.1,29.5,70.0,4.11,1391,b
2018-03-26,24.2,15.7,27.3,17.0,2018-03-26T06:26,2018-03-26T18:36,19.12,6.5,0.0,5.6,23.4,353.0,3.64,1391,b
2018-03-27,23.5,16.1,26.8,17.0,2018-03-27T06:26,2018-03-27T18:36,12.95,6.8,0.0,5.1,19.1,332.0,2.47,1391,b
2018-03-28,24.4,15.9,28.3,17.4,2018-03-28T06:26,2018-03-28T18:36,18.18,7.8,0.0,5.0,24.5,242.0,3.51,1391,b
2018-03-29,24.2,16.6,27.2,18.3,2018-03-29T06:25,2018-03-29T18:35,15.59,9.7,0.0,6.0,25.9,233.0,2.97,1391,b
2018-03-30,24.8,15.5,29.7,16.7,2018-03-30T06:25,2018-03-30T18:35,15.9,12.4,0.0,5.7,27.7,233.0,3.06,1391,b
2018-03-31,25.2,15.7,28.9,16.9,2018-03-31T06:24,2018-03-31T18:35,15.5,16.6,0.0,6.8,28.8,229.0,3.05,1391,b
2018-04-01,22.7,15.1,26.8,16.1,2018-04-01T06:24,2018-04-01T18:35,15.51,12.5,0.0,5.4,27.4,239.0,2.92,1391,b
2018-04-02,26.6,14.9,30.8,15.8,2018-04-02T06:24,2018-04-02T18:35,19.45,5.1,0.0,5.4,22.3,241.0,3.82,1391,b
2018-04-03,23.8,16.3,26.9,18.2,2018-04-03T06:23,2018-04-03T18:34,14.13,4.1,0.0,4.1,16.9,114.0,2.74,1391,b
2018-04-04,24.8,16.4,28.1,18.3,2018-04-04T06:23,2018-04-04T18:34,15.32,4.2,0.0,3.7,19.8,60.0,2.98,1391,b
2018-04-05,25.3,15.8,28.5,17.4,2018-04-05T06:22,2018-04-05T18:34,15.09,1.9,0.0,4.5,21.6,,2.93,1391,b
2018-04-06,25.0,16.3,27.7,18.0,2018-04-06T06:22,2018-04-06T18:34,15.22,10.5,0.0,6.1,23.0,69.0,3.05,1391,b
2018-04-07,25.3,16.8,29.1,18.5,2018-04-07T06:22,2018-04-07T18:34,17.01,8.2,0.0,5.6,25.6,52.0,3.25,1391,b
2018-04-08,22.6,15.9,26.2,17.1,2018-04-08T06:21,2018-04-08T18:33,9.58,2.5,0.0,3.9,18.0,35.0,1.95,1391,b
2018-04-09,25.6,17.0,28.7,19.0,2018-04-09T06:21,2018-04-09T18:33,19.52,1.4,0.0,6.6,33.8,66.0,3.76,1391,b
2018-04-10,26.2,16.3,29.1,17.9,2018-04-10T06:21,2018-04-10T18:33,22.63,0.2,0.0,9.7,33.8,69.0,4.31,1391,b
2018-04-11,26.2,15.9,29.9,17.4,2018-04-11T06:20,2018-04-11T18:33,21.87,1.4,0.0,9.0,36.0,83.0,4.19,1391,b
2018-04-12,25.8,16.7,28.7,18.3,2018-04-12T06:20,2018-04-12T18:33,15.63,5.1,0.0,7.7,34.2,65.0,3.14,1391,b
2018-04-13,25.9,17.5,29.3,19.2,2018-04-13T06:20,2018-04-13T18:33,19.54,4.8,0.0,9.8,39.6,60.0,3.75,1391,b
2018-04-14,25.0,16.3,29.1,17.9,2018-04-14T06:19,2018-04-14T18:32,16.43,4.0,0.0,6.4,34.9,70.0,3.15,1391,b
2018-04-15,25.3,16.4,29.3,18.4,2018-04-15T06:19,2018-04-15T18:32,15.29,16.5,0.0,3.4,25.2,36.0,2.98,1391,b
2018-04-16,22.4,16.9,25.3,18.6,2018-04-16T06:19,2018-04-16T18:32,10.76,3.5,0.0,3.3,17.6,76.0,2.16,1391,b
2018-04-17,26.2,16.1,29.5,18.1,2018-04-17T06:18,2018-04-17T18:32,16.89,2.1,0.0,6.2,25.9,,3.29,1391,b
2018-04-18,25.3,16.1,28.3,17.9,2018-04-18T06:18,2018-04-18T18:32,18.04,1.1,0.0,5.9,27.0,52.0,3.45,1391,b
2018-04-19,26.2,17.1,29.9,18.7,2018-04-19T06:18,2018-04-19T18:32,14.11,4.1,0.0,4.3,22.7,273.0,2.8,1391,b
2018-04-20,23.8,17.0,27.6,19.1,2018-04-20T06:17,2018-04-20T18:32,12.38,12.4,0.0,4.3,19.4,73.0,2.42,1391,b
2018-04-21,25.6,16.2,29.3,18.0,2018-04-21T06:17,2018-04-21T18:31,16.16,17.0,0.0,3.2,22.0,,3.14,1391,b
2018-04-22,25.7,16.4,29.4,18.3,2018-04-22T06:17,2018-04-22T18:31,15.44,7.1,0.0,3.9,19.8,28.0,3.0,1391,b
2018-04-23,24.0,17.2,27.4,19.0,2018-04-23T06:17,2018-04-23T18:31,14.42,5.7,0.0,5.2,21.6,262.0,2.79,1391,b
2018-04-24,20.7,17.0,23.2,18.6,2018-04-24T06:16,2018-04-24T18:31,8.63,9.1,0.0,6.6,25.6,233.0,1.7,1391,b
2018-04-25,24.1,15.6,26.9,16.8,2018-04-25T06:16,2018-04-25T18:31,15.14,5.7,0.0,6.3,28.1,232.0,2.92,1391,b
2018-04-26,21.0,16.1,23.4,17.3,2018-04-26T06:16,2018-04-26T18:31,7.54,9.5,0.0,8.8,40.7,227.0,1.49,1391,b
2018-04-27,25.3,16.0,27.9,16.6,2018-04-27T06:15,2018-04-27T18:31,18.44,1.2,0.0,7.6,31.3,235.0,3.58,1391,b
2018-04-28,27.3,18.1,31.0,19.9,2018-04-28T06:15,2018-04-28T18:31,23.51,1.8,0.0,9.3,36.0,228.0,4.6,1391,b
2018-04-29,25.2,16.2,28.0,17.4,2018-04-29T06:15,2018-04-29T18:31,18.17,2.9,0.0,12.5,44.3,229.0,3.48,1391,b
2018-04-30,24.5,16.5,28.0,17.8,2018-04-30T06:15,2018-04-30T18:31,13.58,6.9,0.0,6.1,36.4,227.0,2.7,1391,b
2018-05-01,25.7,16.6,29.2,18.3,2018-05-01T06:15,2018-05-01T18:31,15.34,3.5,0.0,5.5,28.8,247.0,2.98,1391,b
2018-05-02,24.8,16.5,27.3,18.5,2018-05-02T06:14,2018-05-02T18:31,15.62,4.9,0.0,2.6,18.7,58.0,3.03,1391,b
2018-05-03,25.2,16.6,29.7,18.3,2018-05-03T06:14,2018-05-03T18:31,17.36,3.4,0.0,5.7,25.2,,3.31,1391,b
2018-05-04,25.5,16.2,29.5,17.5,2018-05-04T06:14,2018-05-04T18:30,19.89,1.8,0.0,5.9,25.2,58.0,3.78,1391,b
2018-05-05,25.6,15.6,28.7,16.8,2018-05-05T06:14,2018-05-05T18:30,20.91,1.4,0.0,7.9,27.0,45.0,3.99,1391,b
2018-05-06,24.1,16.4,26.5,18.1,2018-05-06T06:14,2018-05-06T18:30,15.0,3.3,0.0,5.0,25.9,57.0,2.88,1391,b
2018-05-07,25.1,16.4,28.2,18.1,2018-05-07T06:14,2018-05-07T18:30,15.33,11.3,0.0,4.6,18.4,,2.99,1391,b
2018-05-08,25.8,16.2,30.0,17.7,2018-05-08T06:13,2018-05-08T18:30,19.44,8.3,0.0,3.4,18.7,100.0,3.75,1391,b
2018-05-09,23.3,16.4,26.1,18.3,2018-05-09T06:13,2018-05-09T18:31,13.24,6.5,0.0,5.8,23.0,74.0,2.49,1391,b
2018-05-10,24.0,16.3,27.0,17.8,2018-05-10T06:13,2018-05-10T18:31,19.32,1.0,0.0,6.0,27.4,,3.57,1391,b
2018-05-11,24.7,16.5,27.6,18.3,2018-05-11T06:13,2018-05-11T18:31,15.76,3.2,0.0,5.8,22.0,,3.09,1391,b
2018-05-12,24.2,16.0,26.4,17.7,2018-05-12T06:13,2018-05-12T18:31,16.42,1.6,0.0,7.0,21.6,84.0,3.13,1391,b
2018-05-13,25.0,16.7,28.3,18.4,2018-05-13T06:13,2018-05-13T18:31,14.99,6.9,0.0,5.8,28.4,66.0,2.91,1391,b
2018-05-14,24.6,15.9,28.3,17.5,2018-05-14T06:13,2018-05-14T18:31,14.94,3.3,0.0,5.8,27.0,74.0,2.88,1391,b
2018-05-15,23.9,17.0,27.5,19.0,2018-05-15T06:13,2018-05-15T18:31,11.37,12.5,0.0,3.8,20.9,117.0,2.24,1391,b
2018-05-16,24.6,17.0,29.6,18.9,2018-05-16T06:13,2018-05-16T18:31,12.13,15.2,0.0,4.3,19.8,224.0,2.37,1391,b
2018-05-17,23.9,15.9,27.9,17.8,2018-05-17T06:13,2018-05-17T18:31,15.4,12.2,0.0,4.8,23.0,65.0,2.92,1391,b
2018-05-18,24.8,17.9,29.0,20.1,2018-05-18T06:13,2018-05-18T18:31,15.43,10.3,0.0,3.8,25.9,85.0,2.93,1391,b
2018-05-19,22.7,17.3,26.2,19.4,2018-05-19T06:13,2018-05-19T18:31,6.37,4.3,0.0,4.4,14.0,20.0,1.35,1391,b
2018-05-20,25.9,16.3,30.0,17.9,2018-05-20T06:13,2018-05-20T18:31,14.0,2.4,0.0,4.9,19.8,61.0,2.73,1391,b
2018-05-21,24.3,17.6,27.1,19.8,2018-05-21T06:13,2018-05-21T18:31,15.63,3.2,0.0,6.1,25.6,44.0,3.01,1391,b
2018-05-22,24.5,16.9,28.0,18.7,2018-05-22T06:13,2018-05-22T18:32,15.8,9.2,0.0,5.9,27.7,62.0,3.03,1391,b
2018-05-23,22.9,16.9,26.7,18.9,2018-05-23T06:13,2018-05-23T18:32,12.79,11.7,0.0,5.5,22.0,208.0,2.47,1391,b
2018-05-24,25.5,16.5,29.9,18.4,2018-05-24T06:13,2018-05-24T18:32,14.78,10.8,0.0,5.8,32.0,242.0,2.85,1391,b
2018-05-25,24.9,17.2,28.1,19.0,2018-05-25T06:13,2018-05-25T18:32,16.01,9.4,0.0,6.2,29.2,63.0,3.09,1391,b
2018-05-26,23.3,16.8,26.4,18.8,2018-05-26T06:13,2018-05-26T18:32,11.57,6.2,0.0,5.9,26.3,41.0,2.18,1391,b
2018-05-27,23.6,16.5,25.8,18.2,2018-05-27T06:13,2018-05-27T18:32,11.86,10.5,0.0,4.4,22.3,32.0,2.32,1391,b
2018-05-28,24.9,16.6,27.4,17.8,2018-05-28T06:13,2018-05-28T18:32,13.28,0.7,0.0,6.3,19.1,85.0,2.59,1391,b
2018-05-29,24.1,17.6,27.9,19.7,2018-05-29T06:13,2018-05-29T18:33,12.94,7.7,0.0,4.9,21.6,263.0,2.53,1391,b
2018-05-30,26.5,16.8,31.4,18.5,2018-05-30T06:13,2018-05-30T18:33,19.97,10.5,0.0,5.6,20.2,,3.88,1391,b
2018-05-31,25.5,16.4,30.0,17.5,2018-05-31T06:13,2018-05-31T18:33,17.36,10.4,0.0,6.4,28.4,245.0,3.3,1391,b
2018-06-01,24.7,16.9,27.8,18.7,2018-06-01T06:13,2018-06-01T18:33,14.67,7.1,0.0,8.7,31.3,243.0,2.87,1391,b
2018-06-02,26.7,16.4,31.0,17.8,2018-06-02T06:13,2018-06-02T18:33,21.68,0.3,0.0,4.8,23.4,272.0,4.19,1391,b
2018-06-03,26.6,17.1,30.1,18.7,2018-06-03T06:14,2018-06-03T18:34,24.05,0.0,0.0,7.4,33.1,231.0,4.6,1391,b
2018-06-04,26.5,16.1,29.4,16.7,2018-06-04T06:14,2018-06-04T18:34,21.53,0.2,0.0,6.6,31.3,229.0,4.19,1391,b
2018-06-05,26.2,15.5,30.0,16.3,2018-06-05T06:14,2018-06-05T18:34,22.01,0.7,0.0,6.6,34.2,236.0,4.21,1391,b
2018-06-06,27.2,15.7,30.9,16.8,2018-06-06T06:14,2018-06-06T18:34,24.93,0.2,0.0,6.0,26.6,229.0,4.78,1391,b
2018-06-07,26.5,14.5,29.6,14.9,2018-06-07T06:14,2018-06-07T18:34,24.09,0.0,0.0,9.4,37.1,229.0,4.61,1391,b
2018-06-08,25.4,14.3,28.1,13.5,2018-06-08T06:14,2018-06-08T18:35,24.32,0.0,0.0,8.9,38.5,232.0,4.56,1391,b
2018-06-09,25.9,14.1,28.7,13.3,2018-06-09T06:14,2018-06-09T18:35,23.69,0.8,0.0,10.7,46.4,234.0,4.47,1391,b
2018-06-10,26.8,14.2,29.6,13.8,2018-06-10T06:15,2018-06-10T18:35,25.17,0.3,0.0,10.4,38.9,227.0,4.82,1391,b
2018-06-11,26.2,14.6,27.9,14.1,2018-06-11T06:15,2018-06-11T18:35,22.95,0.2,0.0,11.6,42.5,227.0,4.42,1391,b
2018-06-12,27.4,16.4,29.9,17.1,2018-06-12T06:15,2018-06-12T18:35,24.59,0.2,0.0,10.6,38.9,233.0,4.79,1391,b
2018-06-13,25.3,17.5,27.8,19.1,2018-06-13T06:15,2018-06-13T18:36,20.88,0.2,0.0,6.9,29.2,,3.98,1391,b
2018-06-14,27.4,15.6,30.2,16.4,2018-06-14T06:15,2018-06-14T18:36,22.95,0.2,0.0,9.6,37.8,240.0,4.54,1391,b
2018-06-15,26.5,16.1,28.5,16.5,2018-06-15T06:16,2018-06-15T18:36,22.19,0.3,0.0,10.0,40.0,237.0,4.3,1391,b
2018-06-16,25.3,15.7,28.6,16.3,2018-06-16T06:16,2018-06-16T18:36,19.86,1.4,0.0,10.5,35.3,243.0,3.81,1391,b
2018-06-17,25.7,16.0,29.6,17.2,2018-06-17T06:16,2018-06-17T18:37,15.98,9.3,0.0,6.9,37.4,230.0,3.11,1391,b
2018-06-18,22.9,15.8,25.4,16.7,2018-06-18T06:16,2018-06-18T18:37,13.24,6.0,0.0,8.7,43.2,228.0,2.51,1391,b
2018-06-19,22.6,15.2,24.1,15.6,2018-06-19T06:16,2018-06-19T18:37,11.76,1.8,0.0,8.7,34.6,228.0,2.26,1391,b
2018-06-20,25.4,16.0,27.6,16.9,2018-06-20T06:17,2018-06-20T18:37,16.95,2.5,0.0,6.4,28.1,218.0,3.31,1391,b
2018-06-21,22.0,17.5,25.3,19.7,2018-06-21T06:17,2018-06-21T18:37,12.5,9.7,0.0,4.9,20.5,59.0,2.36,1391,b
2018-06-22,23.8,16.3,26.8,18.2,2018-06-22T06:17,2018-06-22T18:38,11.97,7.1,0.0,5.5,20.5,33.0,2.29,1391,b
2018-06-23,18.2,15.9,20.5,16.8,2018-06-23T06:17,2018-06-23T18:38,3.85,41.6,0.0,5.9,20.5,270.0,0.86,1391,b
2018-06-24,22.5,14.9,25.0,15.5,2018-06-24T06:18,2018-06-24T18:38,9.12,6.0,0.0,5.6,22.0,219.0,1.81,1391,b
