time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-05-02,30.3,24.1,37.2,28.5,2018-05-02T05:21,2018-05-02T17:12,23.34,0.0,0.0,8.7,26.3,184.0,4.66,0,si
2018-05-03,31.0,23.8,37.7,28.6,2018-05-03T05:21,2018-05-03T17:11,22.93,0.0,0.0,7.7,29.5,180.0,4.62,0,si
2018-05-04,30.9,24.1,38.2,28.8,2018-05-04T05:21,2018-05-04T17:11,23.6,0.0,0.0,7.6,25.2,181.0,4.71,0,si
2018-05-05,31.1,24.7,39.2,29.9,2018-05-05T05:21,2018-05-05T17:11,22.6,1.6,0.0,5.1,25.6,161.0,4.58,0,si
2018-05-06,30.7,25.0,39.1,30.4,2018-05-06T05:21,2018-05-06T17:11,22.64,2.7,0.0,6.6,24.8,186.0,4.57,0,si
2018-05-07,31.6,24.6,39.7,30.0,2018-05-07T05:21,2018-05-07T17:10,22.96,0.0,0.0,7.2,22.3,179.0,4.7,0,si
2018-05-08,31.1,25.6,38.0,31.2,2018-05-08T05:21,2018-05-08T17:10,22.69,0.0,0.0,9.0,34.2,180.0,4.59,0,si
2018-05-09,31.2,24.4,39.0,29.2,2018-05-09T05:21,2018-05-09T17:10,22.51,0.5,0.0,6.8,19.8,167.0,4.55,0,si
2018-05-10,31.4,24.6,39.2,29.6,2018-05-10T05:21,2018-05-10T17:10,22.85,0.0,0.0,7.4,23.0,164.0,4.68,0,si
2018-05-11,31.7,25.2,38.5,30.6,2018-05-11T05:21,2018-05-11T17:10,22.17,0.0,0.0,9.7,30.6,171.0,4.59,0,si
2018-05-12,30.6,25.3,37.4,30.4,2018-05-12T05:22,2018-05-12T17:09,21.04,0.0,0.0,9.4,27.4,170.0,4.32,0,si
2018-05-13,30.9,25.3,38.3,30.1,2018-05-13T05:22,2018-05-13T17:09,21.29,0.6,0.0,9.1,24.8,173.0,4.41,0,si
2018-05-14,31.1,26.2,39.3,31.5,2018-05-14T05:22,2018-05-14T17:09,21.48,0.4,0.0,9.3,24.8,145.0,4.43,0,si
2018-05-15,31.0,26.6,37.8,32.5,2018-05-15T05:22,2018-05-15T17:09,18.25,13.4,0.0,10.2,30.2,171.0,3.7,0,si
2018-05-16,31.1,26.0,39.2,31.5,2018-05-16T05:22,2018-05-16T17:09,16.96,2.0,0.0,10.4,31.0,156.0,3.63,0,si
2018-05-17,30.1,26.4,36.9,31.2,2018-05-17T05:22,2018-05-17T17:09,19.42,0.7,0.0,10.8,31.0,161.0,3.99,0,si
2018-05-18,31.0,25.5,37.6,30.4,2018-05-18T05:22,2018-05-18T17:09,20.92,0.0,0.0,9.4,27.0,166.0,4.34,0,si
2018-05-19,30.9,25.2,37.4,30.0,2018-05-19T05:23,2018-05-19T17:09,21.34,0.0,0.0,8.7,26.3,172.0,4.39,0,si
2018-05-20,30.9,25.0,38.1,29.5,2018-05-20T05:23,2018-05-20T17:08,20.43,0.3,0.0,8.4,24.5,167.0,4.13,0,si
2018-05-21,31.0,25.7,39.2,30.9,2018-05-21T05:23,2018-05-21T17:08,17.78,26.7,0.0,9.5,25.2,,3.63,0,si
2018-05-22,31.1,25.9,40.4,31.7,2018-05-22T05:23,2018-05-22T17:08,19.63,9.0,0.0,7.4,28.1,172.0,3.97,0,si
2018-05-23,31.2,25.6,39.9,31.7,2018-05-23T05:23,2018-05-23T17:08,19.5,16.4,0.0,8.0,28.4,171.0,3.97,0,si
2018-05-24,31.2,26.5,39.5,32.2,2018-05-24T05:24,2018-05-24T17:08,19.57,17.2,0.0,9.8,25.6,175.0,3.91,0,si
2018-05-25,31.1,26.1,40.1,31.7,2018-05-25T05:24,2018-05-25T17:08,19.91,15.3,0.0,9.0,25.9,175.0,4.01,0,si
2018-05-26,30.2,26.0,37.1,31.5,2018-05-26T05:24,2018-05-26T17:08,18.06,0.8,0.0,11.5,30.6,172.0,3.68,0,si
2018-05-27,30.4,25.8,36.0,30.6,2018-05-27T05:24,2018-05-27T17:08,19.61,0.0,0.0,14.4,40.3,181.0,3.98,0,si
2018-05-28,29.7,25.0,36.3,29.8,2018-05-28T05:24,2018-05-28T17:08,19.12,1.1,0.0,12.3,32.0,179.0,3.87,0,si
2018-05-29,29.9,25.2,34.9,29.5,2018-05-29T05:25,2018-05-29T17:08,20.87,0.0,0.0,13.0,37.8,179.0,4.23,0,si
2018-05-30,29.7,23.5,35.7,28.1,2018-05-30T05:25,2018-05-30T17:08,20.38,0.0,0.0,9.4,29.5,182.0,3.99,0,si
2018-05-31,29.8,23.4,36.5,28.0,2018-05-31T05:25,2018-05-31T17:08,21.01,0.0,0.0,6.9,24.5,190.0,4.15,0,si
2018-06-01,29.9,22.7,35.8,26.8,2018-06-01T05:25,2018-06-01T17:08,20.73,0.0,0.0,9.5,28.1,188.0,4.08,0,si
2018-06-02,30.4,24.2,36.6,29.0,2018-06-02T05:26,2018-06-02T17:09,17.42,1.5,0.0,7.6,21.2,181.0,3.51,0,si
2018-06-03,30.0,24.1,38.2,29.3,2018-06-03T05:26,2018-06-03T17:09,19.83,0.6,0.0,6.5,22.0,170.0,3.89,0,si
2018-06-04,30.0,24.2,37.0,29.3,2018-06-04T05:26,2018-06-04T17:09,19.89,2.0,0.0,8.0,21.6,50.0,3.96,0,si
2018-06-05,30.5,25.1,38.4,30.8,2018-06-05T05:26,2018-06-05T17:09,20.49,0.2,0.0,4.7,18.7,90.0,4.15,0,si
2018-06-06,30.7,24.8,38.1,30.5,2018-06-06T05:27,2018-06-06T17:09,19.57,1.0,0.0,6.5,19.1,178.0,3.94,0,si
2018-06-07,30.9,23.9,38.5,28.9,2018-06-07T05:27,2018-06-07T17:09,20.7,0.3,0.0,4.8,22.0,176.0,4.15,0,si
2018-06-08,30.7,25.1,37.4,30.7,2018-06-08T05:27,2018-06-08T17:09,19.29,0.1,0.0,9.4,27.7,181.0,3.84,0,si
2018-06-09,29.9,25.0,35.9,30.0,2018-06-09T05:27,2018-06-09T17:09,18.73,0.3,0.0,11.2,29.5,185.0,3.71,0,si
2018-06-10,30.1,24.4,36.2,29.1,2018-06-10T05:28,2018-06-10T17:09,19.78,1.0,0.0,10.1,28.8,180.0,3.97,0,si
2018-06-11,29.6,25.5,35.5,30.6,2018-06-11T05:28,2018-06-11T17:10,17.54,0.7,0.0,14.0,36.0,176.0,3.59,0,si
2018-06-12,29.8,24.6,34.7,28.5,2018-06-12T05:28,2018-06-12T17:10,18.28,0.7,0.0,15.5,38.5,184.0,3.7,0,si
2018-06-13,29.3,23.7,34.4,27.2,2018-06-13T05:28,2018-06-13T17:10,19.45,0.0,0.0,13.4,33.1,188.0,3.87,0,si
2018-06-14,30.0,23.2,34.6,26.9,2018-06-14T05:29,2018-06-14T17:10,20.39,0.0,0.0,13.4,37.8,184.0,4.07,0,si
2018-06-15,30.3,22.6,35.1,26.1,2018-06-15T05:29,2018-06-15T17:10,19.73,0.0,0.0,11.3,31.3,178.0,3.95,0,si
2018-06-16,30.3,23.5,37.1,28.1,2018-06-16T05:29,2018-06-16T17:10,20.3,0.1,0.0,7.2,18.0,172.0,4.01,0,si
2018-06-17,30.5,24.0,38.0,28.9,2018-06-17T05:29,2018-06-17T17:11,20.6,0.9,0.0,4.4,16.9,,4.12,0,si
2018-06-18,30.6,23.5,37.6,28.1,2018-06-18T05:30,2018-06-18T17:11,20.14,0.3,0.0,3.6,18.4,193.0,4.02,0,si
2018-06-19,29.8,24.6,35.5,29.8,2018-06-19T05:30,2018-06-19T17:11,13.29,31.6,0.0,10.4,30.6,184.0,2.75,0,si
2018-06-20,30.6,25.3,37.5,30.6,2018-06-20T05:30,2018-06-20T17:11,14.91,11.2,0.0,11.6,32.8,176.0,2.94,0,si
2018-06-21,29.0,25.4,34.2,29.9,2018-06-21T05:30,2018-06-21T17:12,16.07,1.8,0.0,13.4,33.1,172.0,3.08,0,si
2018-06-22,29.6,25.1,35.6,29.8,2018-06-22T05:30,2018-06-22T17:12,17.56,2.2,0.0,10.8,28.4,169.0,3.46,0,si
2018-06-23,29.3,24.8,35.8,29.6,2018-06-23T05:31,2018-06-23T17:12,19.2,0.7,0.0,7.7,23.8,167.0,3.82,0,si
2018-06-24,29.8,24.9,35.7,29.8,2018-06-24T05:31,2018-06-24T17:12,18.88,1.5,0.0,10.6,29.9,161.0,3.84,0,si
2018-06-25,28.9,24.7,34.2,28.8,2018-06-25T05:31,2018-06-25T17:12,17.71,6.0,0.0,12.1,37.8,165.0,3.62,0,si
2018-06-26,28.7,24.7,33.4,28.7,2018-06-26T05:31,2018-06-26T17:13,18.93,0.0,0.0,13.8,37.4,168.0,3.76,0,si
