time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-03-07,-16.8,-18.8,-21.1,-23.4,2018-03-07T18:53,2018-03-08T04:21,1.25,0.0,0.77,7.6,14.0,289.0,0.06,0,q
2018-03-08,-18.5,-23.1,-23.2,-28.0,2018-03-08T18:46,2018-03-09T04:28,1.63,0.0,0.0,7.0,13.3,7.0,0.06,0,q
2018-03-09,-22.8,-25.2,-27.6,-30.4,2018-03-09T18:38,2018-03-10T04:35,2.07,0.0,0.0,8.7,11.5,39.0,0.05,0,q
2018-03-10,-24.1,-27.6,-29.2,-33.3,2018-03-10T18:31,2018-03-11T04:42,2.17,0.0,0.0,12.0,18.0,44.0,0.05,0,q
2018-03-11,-23.3,-26.7,-28.4,-32.0,2018-03-11T18:23,2018-03-12T04:49,2.43,0.0,0.0,9.8,14.4,29.0,0.06,0,q
2018-03-12,-20.2,-23.3,-25.4,-28.7,2018-03-12T18:16,2018-03-13T04:56,2.16,0.0,0.0,11.2,16.6,43.0,0.09,0,q
2018-03-13,-20.1,-22.2,-25.1,-27.5,2018-03-13T18:08,2018-03-14T05:03,2.22,0.0,0.0,9.7,14.8,40.0,0.09,0,q
2018-03-14,-19.9,-21.3,-24.5,-26.1,2018-03-14T18:01,2018-03-15T05:10,2.28,0.0,0.0,6.3,9.7,9.0,0.07,0,q
2018-03-15,-19.5,-23.4,-24.0,-28.5,2018-03-15T17:53,2018-03-16T05:17,2.86,0.0,0.0,7.4,11.9,23.0,0.07,0,q
2018-03-16,-23.3,-26.0,-28.4,-31.5,2018-03-16T17:46,2018-03-17T05:24,3.56,0.0,0.0,11.3,16.6,33.0,0.08,0,q
2018-03-17,-24.4,-28.5,-29.4,-34.1,2018-03-17T17:38,2018-03-18T05:31,3.98,0.0,0.0,10.3,15.8,26.0,0.07,0,q
2018-03-18,-26.5,-29.2,-32.0,-35.1,2018-03-18T17:31,2018-03-19T05:38,4.58,0.0,0.0,12.9,19.8,27.0,0.07,0,q
2018-03-19,-24.4,-29.0,-29.8,-34.9,2018-03-19T17:23,2018-03-20T05:44,4.82,0.0,0.0,12.6,18.7,19.0,0.08,0,q
2018-03-20,-20.6,-26.6,-25.3,-32.3,2018-03-20T17:16,2018-03-21T05:51,4.59,0.0,0.0,12.9,17.3,25.0,0.09,0,q
2018-03-21,-18.8,-21.9,-23.2,-26.7,2018-03-21T17:09,2018-03-22T05:58,4.0,0.0,0.28,8.4,13.7,4.0,0.11,0,q
2018-03-22,-21.6,-26.1,-26.5,-31.2,2018-03-22T17:01,2018-03-23T06:05,4.99,0.0,0.0,8.7,14.0,13.0,0.09,0,q
2018-03-23,-22.4,-23.9,-27.0,-28.8,2018-03-23T16:54,2018-03-24T06:12,4.81,0.0,0.0,6.9,7.9,10.0,0.09,0,q
2018-03-24,-23.3,-27.1,-27.8,-32.4,2018-03-24T16:46,2018-03-25T06:19,5.61,0.0,0.0,7.9,11.5,19.0,0.09,0,q
2018-03-25,-24.2,-26.4,-28.8,-31.3,2018-03-25T16:38,2018-03-26T06:26,6.25,0.0,0.0,6.0,11.5,1.0,0.09,0,q
2018-03-26,-24.7,-26.6,-29.5,-31.8,2018-03-26T16:31,2018-03-27T06:33,6.69,0.0,0.0,7.6,13.0,358.0,0.1,0,q
2018-03-27,-20.7,-24.5,-25.5,-29.5,2018-03-27T16:23,2018-03-28T06:40,7.08,0.0,0.0,7.2,11.5,24.0,0.14,0,q
2018-03-28,-18.3,-22.2,-23.1,-27.9,2018-03-28T16:15,2018-03-29T06:47,7.24,0.0,0.0,16.3,22.3,42.0,0.25,0,q
2018-03-29,-18.1,-20.4,-22.7,-25.4,2018-03-29T16:08,2018-03-30T06:54,6.84,0.0,0.0,8.0,11.9,15.0,0.18,0,q
2018-03-30,-17.9,-20.3,-22.8,-25.7,2018-03-30T16:00,2018-03-31T07:02,7.97,0.0,0.0,9.3,12.2,31.0,0.24,0,q
2018-03-31,-13.5,-21.3,-18.1,-26.5,2018-03-31T15:52,2018-04-01T07:09,6.76,0.0,1.12,8.7,12.6,4.0,0.21,0,q
2018-04-01,-12.6,-14.1,-17.1,-18.6,2018-04-01T15:44,2018-04-02T07:17,5.37,0.0,2.8,7.1,11.2,349.0,0.24,0,q
2018-04-02,-12.6,-17.3,-17.0,-22.2,2018-04-02T15:35,2018-04-03T07:24,7.69,0.0,0.21,9.5,13.0,346.0,0.29,0,q
2018-04-03,-12.3,-16.6,-17.1,-22.0,2018-04-03T15:27,2018-04-04T07:32,9.59,0.0,0.0,10.8,17.3,24.0,0.45,0,q
2018-04-04,-12.1,-17.5,-16.9,-23.0,2018-04-04T15:19,2018-04-05T07:40,9.73,0.0,0.0,11.2,19.1,1.0,0.38,0,q
2018-04-05,-16.3,-20.9,-21.1,-26.7,2018-04-05T15:10,2018-04-06T07:48,9.99,0.0,0.0,15.0,23.4,8.0,0.4,0,q
2018-04-06,-16.3,-21.2,-20.6,-26.6,2018-04-06T15:01,2018-04-07T07:56,10.22,0.0,0.0,9.5,13.7,44.0,0.31,0,q
2018-04-07,-16.7,-19.6,-21.0,-25.1,2018-04-07T14:52,2018-04-08T08:04,9.77,0.0,0.0,10.5,14.8,33.0,0.3,0,q
2018-04-08,-15.4,-20.1,-20.2,-25.3,2018-04-08T14:43,2018-04-09T08:13,11.37,0.0,0.0,9.5,14.0,28.0,0.37,0,q
2018-04-09,-12.3,-16.5,-17.5,-21.9,2018-04-09T14:33,2018-04-10T08:22,11.3,0.0,0.0,11.0,16.2,28.0,0.42,0,q
2018-04-10,-8.4,-12.3,-13.0,-17.8,2018-04-10T14:23,2018-04-11T08:32,9.74,0.0,0.07,14.3,20.5,47.0,0.58,0,q
2018-04-11,-10.4,-16.7,-15.2,-21.8,2018-04-11T14:13,2018-04-12T08:41,12.15,0.0,0.0,10.2,14.4,35.0,0.57,0,q
2018-04-12,-11.2,-15.5,-15.2,-20.4,2018-04-12T14:02,2018-04-13T08:52,10.64,0.0,0.0,9.4,14.8,32.0,0.5,0,q
2018-04-13,-10.9,-13.6,-15.0,-17.7,2018-04-13T13:51,2018-04-14T09:02,9.74,0.0,0.28,4.6,11.5,338.0,0.44,0,q
2018-04-14,-12.2,-17.5,-16.4,-23.0,2018-04-14T13:39,2018-04-15T09:14,11.64,0.0,0.0,11.2,17.3,36.0,0.5,0,q
2018-04-15,-11.5,-13.6,-15.8,-18.1,2018-04-15T13:25,2018-04-16T09:27,10.53,0.0,1.68,9.2,18.0,317.0,0.46,0,q
2018-04-16,-13.8,-19.3,-18.7,-23.9,2018-04-16T13:11,2018-04-17T09:41,11.9,0.0,0.35,10.5,18.0,322.0,0.39,0,q
2018-04-17,-16.3,-18.1,-20.9,-22.6,2018-04-17T12:55,2018-04-18T09:56,14.03,0.0,0.0,6.5,10.4,344.0,0.45,0,q
2018-04-18,-16.3,-18.5,-20.8,-23.1,2018-04-18T12:36,2018-04-19T10:15,14.72,0.0,0.0,5.6,10.8,344.0,0.44,0,q
2018-04-19,-15.4,-18.9,-20.1,-24.2,2018-04-19T12:09,2018-04-20T10:41,14.42,0.0,0.0,11.1,14.8,359.0,0.46,0,q
2018-04-20,-7.3,-14.7,-12.7,-20.0,1970-01-01T07:00,1970-01-01T07:00,12.61,0.0,0.49,13.3,17.6,39.0,0.69,0,q
2018-04-21,-5.6,-12.3,-9.9,-16.5,1970-01-01T07:00,1970-01-01T07:00,10.75,0.0,0.7,14.0,19.4,354.0,0.64,0,q
2018-04-22,-4.3,-10.2,-9.3,-15.0,1970-01-01T07:00,1970-01-01T07:00,11.21,0.0,1.26,13.0,16.6,25.0,0.7,0,q
2018-04-23,-3.3,-8.0,-8.6,-13.7,1970-01-01T07:00,1970-01-01T07:00,14.86,0.0,0.0,16.4,23.4,50.0,1.13,0,q
2018-04-24,-5.7,-8.7,-10.2,-14.1,1970-01-01T07:00,1970-01-01T07:00,17.56,0.0,0.0,13.7,19.8,42.0,1.19,0,q
2018-04-25,-5.8,-8.6,-10.4,-13.7,1970-01-01T07:00,1970-01-01T07:00,15.75,0.0,0.0,11.5,16.6,28.0,1.06,0,q
2018-04-26,-6.4,-9.8,-10.8,-14.1,1970-01-01T07:00,1970-01-01T07:00,14.61,0.0,0.42,9.0,21.6,299.0,0.79,0,q
2018-04-27,-8.6,-11.8,-12.8,-16.3,1970-01-01T07:00,1970-01-01T07:00,16.88,0.0,0.14,7.6,11.5,13.0,0.84,0,q
2018-04-28,-6.4,-10.9,-10.7,-16.4,1970-01-01T07:00,1970-01-01T07:00,17.27,0.0,0.0,14.0,21.6,14.0,1.02,0,q
2018-04-29,-3.9,-10.8,-9.2,-17.2,1970-01-01T07:00,1970-01-01T07:00,14.6,0.0,0.63,26.1,42.5,76.0,1.08,0,q
2018-04-30,-9.0,-13.6,-14.6,-19.5,1970-01-01T07:00,1970-01-01T07:00,20.6,0.0,0.0,16.0,24.5,48.0,1.08,0,q
2018-05-01,-11.0,-16.0,-15.6,-21.4,1970-01-01T07:00,1970-01-01T07:00,21.71,0.0,0.0,12.0,18.4,31.0,0.94,0,q
2018-05-02,-12.3,-15.7,-16.8,-20.9,1970-01-01T07:00,1970-01-01T07:00,22.11,0.0,0.0,9.4,13.7,27.0,0.95,0,q
2018-05-03,-10.5,-13.7,-14.7,-18.1,1970-01-01T07:00,1970-01-01T07:00,21.61,0.0,0.0,6.1,13.3,328.0,0.88,0,q
2018-05-04,-10.7,-15.2,-14.8,-19.9,1970-01-01T07:00,1970-01-01T07:00,18.0,0.0,0.0,8.1,14.4,280.0,0.82,0,q
2018-05-05,-10.9,-14.0,-15.2,-19.3,1970-01-01T07:00,1970-01-01T07:00,18.45,0.0,0.14,12.1,17.6,87.0,0.88,0,q
2018-05-06,-10.9,-15.8,-15.8,-20.7,1970-01-01T07:00,1970-01-01T07:00,22.13,0.0,0.0,8.9,13.3,44.0,1.03,0,q
2018-05-07,-11.7,-13.0,-15.8,-17.1,1970-01-01T07:00,1970-01-01T07:00,18.38,0.0,0.0,4.3,7.2,17.0,0.89,0,q
2018-05-08,-11.2,-12.4,-15.1,-16.4,1970-01-01T07:00,1970-01-01T07:00,16.25,0.0,0.49,4.2,6.8,352.0,0.85,0,q
2018-05-09,-10.7,-12.4,-14.8,-16.6,1970-01-01T07:00,1970-01-01T07:00,17.72,0.0,0.7,5.5,8.3,32.0,0.92,0,q
2018-05-10,-10.0,-12.3,-14.2,-16.5,1970-01-01T07:00,1970-01-01T07:00,18.77,0.0,0.0,6.3,10.8,346.0,0.99,0,q
2018-05-11,-8.8,-11.0,-13.3,-15.3,1970-01-01T07:00,1970-01-01T07:00,20.53,0.0,0.7,7.6,14.8,301.0,1.05,0,q
2018-05-12,-8.4,-11.1,-12.7,-15.4,1970-01-01T07:00,1970-01-01T07:00,24.35,0.0,0.0,8.4,16.6,303.0,1.23,0,q
2018-05-13,-2.0,-9.4,-6.9,-13.3,1970-01-01T07:00,1970-01-01T07:00,24.46,0.0,0.0,14.0,18.7,18.0,1.41,0,q
2018-05-14,-0.2,-4.3,-4.4,-8.4,1970-01-01T07:00,1970-01-01T07:00,24.07,0.0,0.0,12.0,18.0,29.0,1.83,0,q
2018-05-15,-0.3,-4.5,-4.5,-9.1,1970-01-01T07:00,1970-01-01T07:00,25.57,0.0,0.0,12.3,20.2,42.0,1.98,0,q
2018-05-16,-0.5,-4.7,-4.8,-9.3,1970-01-01T07:00,1970-01-01T07:00,24.78,0.0,0.0,11.4,15.8,30.0,1.73,0,q
2018-05-17,-1.8,-5.5,-5.2,-10.0,1970-01-01T07:00,1970-01-01T07:00,26.61,0.0,0.0,9.4,14.8,21.0,1.9,0,q
2018-05-18,-1.6,-6.0,-5.4,-10.7,1970-01-01T07:00,1970-01-01T07:00,27.17,0.0,0.0,10.0,16.9,26.0,1.93,0,q
2018-05-19,-0.8,-5.4,-4.5,-10.0,1970-01-01T07:00,1970-01-01T07:00,27.46,0.0,0.0,11.1,15.1,28.0,1.98,0,q
2018-05-20,-1.3,-4.7,-4.9,-8.6,1970-01-01T07:00,1970-01-01T07:00,26.42,0.0,0.0,6.8,15.8,338.0,1.86,0,q
2018-05-21,-1.1,-4.1,-4.5,-7.8,1970-01-01T07:00,1970-01-01T07:00,24.72,0.0,0.0,5.6,11.5,351.0,1.82,0,q
2018-05-22,-1.6,-6.2,-5.0,-10.4,1970-01-01T07:00,1970-01-01T07:00,26.86,0.0,0.0,7.7,13.7,22.0,1.91,0,q
2018-05-23,-1.9,-4.7,-5.5,-8.9,1970-01-01T07:00,1970-01-01T07:00,27.48,0.0,0.0,8.1,14.0,2.0,2.0,0,q
2018-05-24,-1.9,-3.3,-5.6,-7.1,1970-01-01T07:00,1970-01-01T07:00,26.16,0.0,0.0,5.8,11.9,23.0,1.97,0,q
2018-05-25,-1.6,-3.4,-5.3,-8.3,1970-01-01T07:00,1970-01-01T07:00,21.09,0.0,0.7,12.4,18.4,70.0,1.68,0,q
2018-05-26,-2.0,-6.3,-6.3,-10.3,1970-01-01T07:00,1970-01-01T07:00,28.17,0.0,0.0,9.7,16.6,17.0,1.91,0,q
2018-05-27,-2.5,-7.0,-6.5,-11.4,1970-01-01T07:00,1970-01-01T07:00,25.31,0.0,0.14,11.3,18.0,90.0,1.78,0,q
2018-05-28,-2.7,-5.1,-7.3,-9.9,1970-01-01T07:00,1970-01-01T07:00,22.41,0.0,0.42,14.6,20.9,83.0,1.64,0,q
2018-05-29,-2.0,-5.2,-5.3,-9.5,1970-01-01T07:00,1970-01-01T07:00,25.38,0.0,0.0,11.0,18.4,42.0,1.82,0,q
2018-05-30,1.0,-2.1,-2.7,-5.8,1970-01-01T07:00,1970-01-01T07:00,20.15,0.0,1.12,8.9,13.0,36.0,1.68,0,q
2018-05-31,1.8,0.1,-0.8,-3.3,1970-01-01T07:00,1970-01-01T07:00,19.1,0.0,0.98,9.4,15.1,29.0,1.73,0,q
2018-06-01,2.0,-0.5,-0.7,-3.9,1970-01-01T07:00,1970-01-01T07:00,22.28,0.0,0.21,9.1,14.8,14.0,1.94,0,q
2018-06-02,2.5,-0.2,-0.1,-3.8,1970-01-01T07:00,1970-01-01T07:00,21.06,0.0,2.1,8.6,15.5,253.0,1.93,0,q
2018-06-03,0.8,-0.1,-1.6,-2.9,1970-01-01T07:00,1970-01-01T07:00,16.5,0.1,2.94,6.9,14.4,238.0,1.49,0,q
2018-06-04,0.8,-2.1,-2.2,-5.3,1970-01-01T07:00,1970-01-01T07:00,28.93,0.0,0.0,5.9,10.4,333.0,2.31,0,q
2018-06-05,1.0,-2.2,-2.3,-5.4,1970-01-01T07:00,1970-01-01T07:00,27.0,0.0,0.0,7.9,13.7,330.0,2.21,0,q
2018-06-06,1.4,-1.5,-1.9,-4.7,1970-01-01T07:00,1970-01-01T07:00,27.17,0.0,0.0,4.8,10.4,331.0,2.31,0,q
2018-06-07,1.7,-1.0,-0.9,-4.1,1970-01-01T07:00,1970-01-01T07:00,28.46,0.0,0.0,6.2,14.8,268.0,2.33,0,q
2018-06-08,3.1,1.4,-0.1,-1.8,1970-01-01T07:00,1970-01-01T07:00,24.17,0.0,0.0,5.1,12.2,49.0,2.29,0,q
2018-06-09,2.0,0.8,-0.8,-1.6,1970-01-01T07:00,1970-01-01T07:00,13.42,0.0,2.31,5.3,9.0,51.0,1.38,0,q
2018-06-10,2.1,-0.2,-0.5,-3.3,1970-01-01T07:00,1970-01-01T07:00,25.51,0.0,0.0,4.9,9.7,352.0,2.26,0,q
2018-06-11,2.4,0.1,-0.1,-2.9,1970-01-01T07:00,1970-01-01T07:00,26.09,0.0,0.0,5.9,11.2,353.0,2.31,0,q
2018-06-12,4.7,2.2,2.1,-0.3,1970-01-01T07:00,1970-01-01T07:00,24.37,0.0,0.0,7.3,9.7,12.0,2.48,0,q
2018-06-13,4.5,2.3,2.0,-0.9,1970-01-01T07:00,1970-01-01T07:00,17.73,0.0,0.0,9.1,23.0,279.0,1.79,0,q
2018-06-14,6.4,3.7,3.1,0.0,1970-01-01T07:00,1970-01-01T07:00,29.24,0.0,0.0,13.8,36.4,336.0,2.88,0,q
2018-06-15,7.6,4.1,4.0,0.3,1970-01-01T07:00,1970-01-01T07:00,31.1,0.0,0.0,9.7,17.3,21.0,3.44,0,q
2018-06-16,6.8,2.5,3.9,-1.2,1970-01-01T07:00,1970-01-01T07:00,29.55,0.0,0.0,8.2,13.0,23.0,3.16,0,q
2018-06-17,4.8,2.8,2.4,-0.7,1970-01-01T07:00,1970-01-01T07:00,19.68,0.7,0.56,12.1,16.9,37.0,2.07,0,q
2018-06-18,3.5,2.1,-0.2,-1.4,1970-01-01T07:00,1970-01-01T07:00,12.53,1.5,0.91,13.8,19.1,54.0,1.4,0,q
